 ,Label,Area,Mean,Min,Max,X,Y
627,,40.581,255,255,255,6882.883,1290.541
628,,81.162,255,255,255,7166.667,1292.793
629,,40.581,255,255,255,4630.631,1295.045
630,,40.581,255,255,255,6871.622,1297.297
631,,40.581,255,255,255,4310.811,1299.550
632,,40.581,255,255,255,6545.045,1299.550
633,,20.291,255,255,255,6844.595,1299.550
634,,20.291,255,255,255,7191.441,1299.550
635,,142.034,255,255,255,4568.533,1307.915
636,,20.291,255,255,255,6565.315,1304.054
637,,20.291,255,255,255,6867.117,1308.559
638,,40.581,255,255,255,6905.405,1310.811
639,,101.453,255,255,255,6937.387,1314.865
640,,81.162,255,255,255,1775.901,1316.441
641,,20.291,255,255,255,1641.892,1326.577
642,,40.581,255,255,255,6894.144,1328.829
643,,40.581,255,255,255,2209.459,1333.333
644,,60.872,255,255,255,2867.117,1331.081
645,,20.291,255,255,255,6520.270,1335.586
646,,60.872,255,255,255,1607.357,1343.093
647,,20.291,255,255,255,1457.207,1358.108
648,,20.291,255,255,255,1682.432,1358.108
649,,40.581,255,255,255,5171.171,1358.108
650,,81.162,255,255,255,5887.387,1360.360
651,,40.581,255,255,255,4468.468,1362.613
652,,40.581,255,255,255,5941.441,1362.613
653,,40.581,255,255,255,6630.631,1362.613
654,,60.872,255,255,255,7003.754,1364.114
655,,20.291,255,255,255,7101.351,1367.117
656,,20.291,255,255,255,1646.396,1371.622
657,,40.581,255,255,255,3234.234,1371.622
658,,101.453,255,255,255,5857.207,1373.423
659,,2942.131,255,255,255,1612.597,1414.554
660,,40.581,255,255,255,2896.396,1376.126
661,,40.581,255,255,255,3490.991,1376.126
662,,20.291,255,255,255,2200.450,1380.631
663,,81.162,255,255,255,5891.892,1387.387
664,,20.291,255,255,255,2349.099,1389.640
665,,20.291,255,255,255,7078.829,1389.640
666,,40.581,255,255,255,2882.883,1394.144
667,,20.291,255,255,255,6601.351,1394.144
668,,20.291,255,255,255,1709.459,1398.649
669,,20.291,255,255,255,6948.198,1398.649
670,,20.291,255,255,255,6966.216,1398.649
671,,20.291,255,255,255,1727.477,1403.153
672,,40.581,255,255,255,1560.811,1409.910
673,,20.291,255,255,255,7074.324,1407.658
674,,40.581,255,255,255,1549.550,1412.162
675,,40.581,255,255,255,5180.180,1416.667
676,,40.581,255,255,255,3063.063,1425.676
677,,20.291,255,255,255,7308.559,1430.180
678,,20.291,255,255,255,1655.405,1434.685
679,,40.581,255,255,255,5382.883,1434.685
680,,2211.671,255,255,255,1562.877,1468.861
681,,162.324,255,255,255,1668.356,1447.072
682,,40.581,255,255,255,4252.252,1439.189
683,,40.581,255,255,255,5121.622,1439.189
684,,20.291,255,255,255,1713.964,1443.694
685,,20.291,255,255,255,1524.775,1448.198
686,,101.453,255,255,255,5384.234,1450.000
687,,20.291,255,255,255,6993.243,1452.703
688,,81.162,255,255,255,5220.721,1463.964
689,,20.291,255,255,255,6759.009,1470.721
690,,40.581,255,255,255,2378.378,1484.234
691,,20.291,255,255,255,1186.937,1488.739
692,,20.291,255,255,255,1317.568,1488.739
693,,40.581,255,255,255,2882.883,1488.739
694,,60.872,255,255,255,6715.465,1493.243
695,,60.872,255,255,255,2670.420,1500.751
696,,40.581,255,255,255,7837.838,1502.252
697,,40.581,255,255,255,3135.135,1506.757
698,,20.291,255,255,255,7335.586,1506.757
699,,20.291,255,255,255,1272.523,1511.261
700,,20.291,255,255,255,1150.901,1524.775
701,,101.453,255,255,255,5109.459,1531.982
702,,20.291,255,255,255,7849.099,1529.279
703,,20.291,255,255,255,7777.027,1533.784
704,,20.291,255,255,255,2533.784,1551.802
705,,81.162,255,255,255,4297.297,1554.054
706,,20.291,255,255,255,2668.919,1556.306
707,,40.581,255,255,255,5468.468,1556.306
708,,40.581,255,255,255,5864.865,1556.306
709,,20.291,255,255,255,6641.892,1556.306
710,,20.291,255,255,255,1668.919,1560.811
711,,20.291,255,255,255,1556.306,1569.820
712,,81.162,255,255,255,3297.297,1572.072
713,,40.581,255,255,255,5869.369,1569.820
714,,81.162,255,255,255,7323.198,1578.829
715,,20.291,255,255,255,1479.730,1578.829
716,,20.291,255,255,255,6966.216,1587.838
717,,20.291,255,255,255,1493.243,1596.847
718,,40.581,255,255,255,5563.063,1596.847
719,,101.453,255,255,255,6640.991,1599.550
720,,101.453,255,255,255,3422.072,1616.667
721,,101.453,255,255,255,5465.315,1626.577
722,,81.162,255,255,255,5797.297,1626.126
723,,40.581,255,255,255,5112.613,1632.883
724,,20.291,255,255,255,1177.928,1637.387
725,,20.291,255,255,255,1677.928,1637.387
726,,40.581,255,255,255,4626.126,1637.387
727,,20.291,255,255,255,2700.450,1646.396
728,,81.162,255,255,255,3583.333,1648.649
729,,20.291,255,255,255,7849.099,1646.396
730,,60.872,255,255,255,1895.646,1653.904
731,,20.291,255,255,255,6934.685,1650.901
732,,20.291,255,255,255,1412.162,1655.405
733,,20.291,255,255,255,1704.955,1655.405
734,,20.291,255,255,255,1885.135,1655.405
735,,40.581,255,255,255,3256.757,1655.405
736,,40.581,255,255,255,4639.640,1655.405
737,,40.581,255,255,255,6853.604,1657.658
738,,20.291,255,255,255,1240.991,1659.910
739,,40.581,255,255,255,1355.856,1662.162
740,,20.291,255,255,255,6957.207,1659.910
741,,40.581,255,255,255,3445.946,1668.919
742,,20.291,255,255,255,7817.568,1677.928
743,,20.291,255,255,255,1213.964,1682.432
744,,20.291,255,255,255,1650.901,1682.432
745,,81.162,255,255,255,5105.856,1689.189
746,,40.581,255,255,255,3459.459,1700.450
747,,81.162,255,255,255,5099.099,1702.703
748,,20.291,255,255,255,1146.396,1704.955
749,,20.291,255,255,255,1358.108,1704.955
750,,20.291,255,255,255,2511.261,1704.955
751,,20.291,255,255,255,2700.450,1704.955
752,,81.162,255,255,255,2752.252,1707.207
753,,101.453,255,255,255,2888.739,1707.658
754,,20.291,255,255,255,1227.477,1709.459
755,,81.162,255,255,255,2984.234,1716.216
756,,40.581,255,255,255,4094.595,1713.964
757,,40.581,255,255,255,4283.784,1713.964
758,,40.581,255,255,255,4324.324,1713.964
759,,344.940,255,255,255,4636.063,1722.178
760,,20.291,255,255,255,7110.360,1713.964
761,,40.581,255,255,255,1506.757,1720.721
762,,20.291,255,255,255,1515.766,1718.468
763,,40.581,255,255,255,2900.901,1718.468
764,,60.872,255,255,255,4610.360,1718.468
765,,40.581,255,255,255,3500.000,1722.973
766,,40.581,255,255,255,5355.856,1722.973
767,,20.291,255,255,255,1195.946,1727.477
768,,40.581,255,255,255,5139.640,1727.477
769,,40.581,255,255,255,5288.288,1727.477
770,,20.291,255,255,255,1281.532,1731.982
771,,40.581,255,255,255,1797.297,1734.234
772,,20.291,255,255,255,7128.378,1731.982
773,,20.291,255,255,255,7898.649,1731.982
774,,20.291,255,255,255,2475.225,1736.486
775,,60.872,255,255,255,4646.396,1736.486
776,,40.581,255,255,255,5135.135,1736.486
777,,20.291,255,255,255,7114.865,1736.486
778,,20.291,255,255,255,7137.387,1736.486
779,,20.291,255,255,255,1759.009,1740.991
780,,284.068,255,255,255,2960.746,1748.713
781,,20.291,255,255,255,2695.946,1745.495
782,,40.581,255,255,255,2716.216,1747.748
783,,20.291,255,255,255,2727.477,1745.495
784,,40.581,255,255,255,3837.838,1745.495
785,,40.581,255,255,255,5130.631,1745.495
786,,20.291,255,255,255,7069.820,1745.495
787,,40.581,255,255,255,5103.604,1750.000
788,,20.291,255,255,255,2488.739,1754.505
789,,40.581,255,255,255,5121.622,1754.505
790,,20.291,255,255,255,8038.288,1754.505
791,,162.324,255,255,255,2789.977,1762.950
792,,81.162,255,255,255,3015.766,1761.261
793,,20.291,255,255,255,7425.676,1759.009
794,,40.581,255,255,255,2914.414,1763.514
795,,20.291,255,255,255,7074.324,1763.514
796,,40.581,255,255,255,8036.036,1763.514
797,,20.291,255,255,255,1605.856,1768.018
798,,20.291,255,255,255,1966.216,1768.018
799,,40.581,255,255,255,2936.937,1768.018
800,,40.581,255,255,255,3054.054,1768.018
801,,40.581,255,255,255,4954.955,1768.018
802,,20.291,255,255,255,6722.973,1768.018
803,,20.291,255,255,255,1745.495,1772.523
804,,20.291,255,255,255,1236.486,1781.532
805,,81.162,255,255,255,2788.288,1783.784
806,,20.291,255,255,255,6912.162,1781.532
807,,40.581,255,255,255,2725.225,1786.036
808,,40.581,255,255,255,4833.333,1786.036
809,,40.581,255,255,255,5090.090,1786.036
810,,20.291,255,255,255,1718.468,1790.541
811,,40.581,255,255,255,2954.955,1790.541
812,,40.581,255,255,255,3711.712,1790.541
813,,20.291,255,255,255,903.153,1795.045
814,,40.581,255,255,255,1835.586,1797.297
815,,81.162,255,255,255,2083.333,1797.297
816,,20.291,255,255,255,2754.505,1795.045
817,,81.162,255,255,255,3031.532,1795.045
818,,40.581,255,255,255,3378.378,1795.045
819,,40.581,255,255,255,3409.910,1795.045
820,,40.581,255,255,255,4720.721,1795.045
821,,40.581,255,255,255,4860.360,1795.045
822,,40.581,255,255,255,4927.928,1795.045
823,,162.324,255,255,255,5048.423,1797.297
824,,81.162,255,255,255,5531.532,1795.045
825,,20.291,255,255,255,6583.333,1795.045
826,,20.291,255,255,255,6921.171,1795.045
827,,20.291,255,255,255,7173.423,1795.045
828,,20.291,255,255,255,7813.063,1795.045
829,,60.872,255,255,255,8059.309,1799.550
830,,20.291,255,255,255,1132.883,1799.550
831,,20.291,255,255,255,1587.838,1799.550
832,,162.324,255,255,255,2637.950,1809.122
833,,40.581,255,255,255,2878.378,1799.550
834,,20.291,255,255,255,2889.640,1799.550
835,,40.581,255,255,255,3103.604,1799.550
836,,40.581,255,255,255,5072.072,1799.550
837,,20.291,255,255,255,7277.027,1799.550
838,,20.291,255,255,255,7646.396,1799.550
839,,20.291,255,255,255,907.658,1804.054
840,,40.581,255,255,255,2662.162,1806.306
841,,40.581,255,255,255,3369.369,1804.054
842,,40.581,255,255,255,5261.261,1804.054
843,,20.291,255,255,255,8083.333,1804.054
844,,20.291,255,255,255,1520.270,1808.559
845,,20.291,255,255,255,1840.090,1808.559
846,,101.453,255,255,255,5062.613,1810.360
847,,142.034,255,255,255,5174.710,1813.063
848,,40.581,255,255,255,5378.378,1808.559
849,,40.581,255,255,255,7049.550,1808.559
850,,20.291,255,255,255,8051.802,1808.559
851,,81.162,255,255,255,2009.009,1815.315
852,,20.291,255,255,255,2177.928,1813.063
853,,20.291,255,255,255,2538.288,1813.063
854,,20.291,255,255,255,2574.324,1813.063
855,,40.581,255,255,255,2770.270,1813.063
856,,40.581,255,255,255,2873.874,1813.063
857,,40.581,255,255,255,3121.622,1813.063
858,,40.581,255,255,255,3234.234,1813.063
859,,40.581,255,255,255,3261.261,1813.063
860,,40.581,255,255,255,3364.865,1813.063
861,,40.581,255,255,255,5256.757,1813.063
862,,20.291,255,255,255,1822.072,1817.568
863,,40.581,255,255,255,2824.324,1817.568
864,,40.581,255,255,255,5076.577,1817.568
865,,20.291,255,255,255,7583.333,1817.568
866,,20.291,255,255,255,7781.532,1817.568
867,,121.743,255,255,255,5241.742,1826.577
868,,142.034,255,255,255,1636.100,1831.725
869,,20.291,255,255,255,1668.919,1826.577
870,,20.291,255,255,255,1754.505,1826.577
871,,40.581,255,255,255,3950.450,1826.577
872,,40.581,255,255,255,4256.757,1826.577
873,,81.162,255,255,255,5051.802,1828.829
874,,20.291,255,255,255,6736.486,1826.577
875,,20.291,255,255,255,1529.279,1831.081
876,,20.291,255,255,255,1623.874,1831.081
877,,20.291,255,255,255,2403.153,1831.081
878,,121.743,255,255,255,3069.069,1835.586
879,,40.581,255,255,255,3234.234,1831.081
880,,40.581,255,255,255,3837.838,1831.081
881,,40.581,255,255,255,4666.667,1831.081
882,,40.581,255,255,255,4909.910,1831.081
883,,40.581,255,255,255,5013.514,1831.081
884,,40.581,255,255,255,5256.757,1831.081
885,,40.581,255,255,255,5378.378,1831.081
886,,20.291,255,255,255,7060.811,1831.081
887,,20.291,255,255,255,6970.721,1835.586
888,,20.291,255,255,255,1137.387,1840.090
889,,40.581,255,255,255,1594.595,1840.090
890,,20.291,255,255,255,2002.252,1840.090
891,,20.291,255,255,255,2763.514,1840.090
892,,284.068,255,255,255,5003.539,1845.238
893,,40.581,255,255,255,6943.694,1842.342
894,,20.291,255,255,255,8137.387,1840.090
895,,20.291,255,255,255,2727.477,1844.595
896,,81.162,255,255,255,3094.595,1844.595
897,,40.581,255,255,255,5270.270,1844.595
898,,81.162,255,255,255,5304.054,1846.847
899,,20.291,255,255,255,6952.703,1844.595
900,,20.291,255,255,255,2173.423,1849.099
901,,20.291,255,255,255,2479.730,1849.099
902,,20.291,255,255,255,2542.793,1849.099
903,,20.291,255,255,255,2601.351,1849.099
904,,40.581,255,255,255,3063.063,1849.099
905,,40.581,255,255,255,3603.604,1849.099
906,,20.291,255,255,255,7461.712,1849.099
907,,40.581,255,255,255,2565.315,1855.856
908,,20.291,255,255,255,2574.324,1853.604
909,,40.581,255,255,255,2968.468,1853.604
910,,40.581,255,255,255,5265.766,1853.604
911,,40.581,255,255,255,5288.288,1853.604
912,,20.291,255,255,255,6227.477,1853.604
913,,20.291,255,255,255,6623.874,1853.604
914,,20.291,255,255,255,6930.180,1853.604
915,,40.581,255,255,255,3094.595,1858.108
916,,40.581,255,255,255,4842.342,1858.108
917,,40.581,255,255,255,4945.946,1858.108
918,,40.581,255,255,255,5157.658,1858.108
919,,20.291,255,255,255,1614.865,1862.613
920,,284.068,255,255,255,4906.692,1867.117
921,,40.581,255,255,255,6400.901,1862.613
922,,20.291,255,255,255,1781.532,1867.117
923,,20.291,255,255,255,2759.009,1867.117
924,,81.162,255,255,255,2873.874,1869.369
925,,40.581,255,255,255,5355.856,1867.117
926,,20.291,255,255,255,6632.883,1867.117
927,,20.291,255,255,255,6948.198,1867.117
928,,20.291,255,255,255,7011.261,1867.117
929,,20.291,255,255,255,7682.432,1867.117
930,,20.291,255,255,255,2389.640,1871.622
931,,40.581,255,255,255,5000.000,1871.622
932,,40.581,255,255,255,5063.063,1871.622
933,,40.581,255,255,255,5175.676,1871.622
934,,101.453,255,255,255,6514.865,1877.928
935,,40.581,255,255,255,3045.045,1876.126
936,,81.162,255,255,255,3110.360,1878.378
937,,40.581,255,255,255,4292.793,1876.126
938,,40.581,255,255,255,5162.162,1876.126
939,,60.872,255,255,255,5876.126,1876.126
940,,20.291,255,255,255,7376.126,1876.126
941,,20.291,255,255,255,1475.225,1880.631
942,,40.581,255,255,255,1828.829,1882.883
943,,20.291,255,255,255,2389.640,1880.631
944,,60.872,255,255,255,4322.072,1880.631
945,,20.291,255,255,255,6817.568,1880.631
946,,40.581,255,255,255,7407.658,1882.883
947,,20.291,255,255,255,7641.892,1880.631
948,,60.872,255,255,255,1665.916,1886.637
949,,81.162,255,255,255,2775.901,1888.514
950,,40.581,255,255,255,4680.180,1885.135
951,,60.872,255,255,255,5790.541,1885.135
952,,20.291,255,255,255,6204.955,1885.135
953,,20.291,255,255,255,6804.054,1885.135
954,,20.291,255,255,255,8047.297,1885.135
955,,20.291,255,255,255,1524.775,1889.640
956,,20.291,255,255,255,1614.865,1889.640
957,,20.291,255,255,255,1853.604,1889.640
958,,20.291,255,255,255,1943.694,1889.640
959,,20.291,255,255,255,1961.712,1889.640
960,,40.581,255,255,255,4409.910,1889.640
961,,81.162,255,255,255,5130.631,1889.640
962,,81.162,255,255,255,5351.351,1891.892
963,,40.581,255,255,255,5396.396,1889.640
964,,40.581,255,255,255,7743.243,1889.640
965,,20.291,255,255,255,7813.063,1889.640
966,,40.581,255,255,255,1833.333,1894.144
967,,20.291,255,255,255,2452.703,1894.144
968,,40.581,255,255,255,3581.081,1894.144
969,,81.162,255,255,255,5094.595,1896.396
970,,40.581,255,255,255,5707.207,1894.144
971,,40.581,255,255,255,5792.793,1894.144
972,,20.291,255,255,255,2033.784,1898.649
973,,20.291,255,255,255,2394.144,1898.649
974,,40.581,255,255,255,3000.000,1898.649
975,,40.581,255,255,255,4310.811,1898.649
976,,40.581,255,255,255,5774.775,1898.649
977,,40.581,255,255,255,6207.207,1900.901
978,,20.291,255,255,255,6808.559,1898.649
979,,20.291,255,255,255,6939.189,1898.649
980,,20.291,255,255,255,1930.180,1903.153
981,,20.291,255,255,255,2015.766,1903.153
982,,40.581,255,255,255,3013.514,1903.153
983,,40.581,255,255,255,3189.189,1903.153
984,,40.581,255,255,255,3297.297,1903.153
985,,40.581,255,255,255,3567.568,1903.153
986,,20.291,255,255,255,6695.946,1903.153
987,,81.162,255,255,255,1557.432,1914.414
988,,20.291,255,255,255,1781.532,1907.658
989,,20.291,255,255,255,2547.297,1907.658
990,,101.453,255,255,255,2895.045,1910.360
991,,40.581,255,255,255,4990.991,1907.658
992,,20.291,255,255,255,7740.991,1907.658
993,,20.291,255,255,255,7750.000,1907.658
994,,20.291,255,255,255,1569.820,1912.162
995,,40.581,255,255,255,2995.495,1912.162
996,,40.581,255,255,255,3022.523,1912.162
997,,40.581,255,255,255,5378.378,1912.162
998,,81.162,255,255,255,6279.279,1916.667
999,,20.291,255,255,255,6975.225,1912.162
1000,,40.581,255,255,255,1545.045,1916.667
1001,,40.581,255,255,255,4319.820,1916.667
1002,,40.581,255,255,255,4351.351,1916.667
1003,,40.581,255,255,255,5360.360,1916.667
1004,,20.291,255,255,255,7979.730,1916.667
1005,,60.872,255,255,255,3056.306,1921.171
1006,,40.581,255,255,255,5779.279,1921.171
1007,,20.291,255,255,255,8087.838,1921.171
1008,,40.581,255,255,255,3603.604,1925.676
1009,,20.291,255,255,255,6957.207,1925.676
1010,,20.291,255,255,255,1542.793,1930.180
1011,,40.581,255,255,255,2418.919,1934.685
1012,,40.581,255,255,255,4396.396,1934.685
1013,,20.291,255,255,255,1556.306,1939.189
1014,,20.291,255,255,255,2295.045,1939.189
1015,,40.581,255,255,255,6763.514,1941.441
1016,,20.291,255,255,255,6844.595,1939.189
1017,,20.291,255,255,255,1619.369,1943.694
1018,,20.291,255,255,255,1826.577,1943.694
1019,,60.872,255,255,255,2975.225,1943.694
1020,,40.581,255,255,255,6036.036,1943.694
1021,,40.581,255,255,255,6229.730,1943.694
1022,,20.291,255,255,255,1542.793,1948.198
1023,,40.581,255,255,255,2403.153,1950.450
1024,,40.581,255,255,255,4549.550,1948.198
1025,,20.291,255,255,255,6272.523,1948.198
1026,,40.581,255,255,255,6297.297,1948.198
1027,,20.291,255,255,255,7623.874,1948.198
1028,,81.162,255,255,255,2801.802,1954.955
1029,,81.162,255,255,255,3096.847,1954.955
1030,,40.581,255,255,255,5067.568,1952.703
1031,,20.291,255,255,255,6844.595,1952.703
1032,,20.291,255,255,255,7461.712,1952.703
1033,,20.291,255,255,255,1547.297,1957.207
1034,,40.581,255,255,255,2779.279,1957.207
1035,,81.162,255,255,255,5445.946,1959.459
1036,,20.291,255,255,255,6894.144,1957.207
1037,,40.581,255,255,255,4567.568,1961.712
1038,,40.581,255,255,255,5797.297,1961.712
1039,,40.581,255,255,255,7013.514,1961.712
1040,,20.291,255,255,255,7047.297,1961.712
1041,,20.291,255,255,255,2425.676,1966.216
1042,,40.581,255,255,255,6000.000,1966.216
1043,,20.291,255,255,255,7186.937,1966.216
1044,,20.291,255,255,255,1736.486,1970.721
1045,,223.196,255,255,255,2381.450,1976.863
1046,,40.581,255,255,255,2869.369,1970.721
1047,,40.581,255,255,255,2995.495,1970.721
1048,,40.581,255,255,255,5306.306,1970.721
1049,,20.291,255,255,255,6250.000,1970.721
1050,,20.291,255,255,255,7141.892,1970.721
1051,,40.581,255,255,255,7204.955,1972.973
1052,,20.291,255,255,255,1655.405,1975.225
1053,,40.581,255,255,255,3689.189,1975.225
1054,,40.581,255,255,255,5441.441,1975.225
1055,,20.291,255,255,255,1574.324,1979.730
1056,,20.291,255,255,255,2421.171,1979.730
1057,,20.291,255,255,255,2763.514,1979.730
1058,,81.162,255,255,255,3743.243,1986.486
1059,,40.581,255,255,255,4265.766,1984.234
1060,,20.291,255,255,255,1416.667,1988.739
1061,,20.291,255,255,255,2024.775,1988.739
1062,,20.291,255,255,255,6286.036,1988.739
1063,,20.291,255,255,255,2389.640,1993.243
1064,,81.162,255,255,255,2409.910,1995.495
1065,,20.291,255,255,255,6894.144,1993.243
1066,,40.581,255,255,255,7738.739,1993.243
1067,,20.291,255,255,255,2358.108,1997.748
1068,,60.872,255,255,255,3470.721,1997.748
1069,,20.291,255,255,255,7105.856,1997.748
1070,,20.291,255,255,255,8029.279,1997.748
1071,,20.291,255,255,255,2768.018,2002.252
1072,,40.581,255,255,255,2806.306,2002.252
1073,,40.581,255,255,255,3103.604,2002.252
1074,,40.581,255,255,255,4545.045,2002.252
1075,,40.581,255,255,255,6256.757,2004.505
1076,,20.291,255,255,255,2407.658,2006.757
1077,,20.291,255,255,255,2596.847,2006.757
1078,,324.649,255,255,255,7706.644,2015.766
1079,,20.291,255,255,255,2520.270,2011.261
1080,,40.581,255,255,255,3162.162,2011.261
1081,,40.581,255,255,255,3297.297,2011.261
1082,,60.872,255,255,255,3340.090,2011.261
1083,,20.291,255,255,255,7186.937,2011.261
1084,,40.581,255,255,255,1979.730,2018.018
1085,,40.581,255,255,255,3324.324,2015.766
